sku_id,region,train_rows,test_rows
SKU-101995,West,1.0,
SKU-101996,North,1.0,
SKU-101997,West,1.0,
SKU-101998,North,1.0,
SKU-101999,North,1.0,
SKU-102000,East,1.0,
SKU-102001,West,1.0,
SKU-102002,South,1.0,
SKU-102003,North,1.0,
SKU-102004,West,1.0,
SKU-102005,West,1.0,
SKU-102006,North,1.0,
SKU-102007,East,1.0,
SKU-102008,South,1.0,
SKU-102009,West,1.0,
SKU-102010,North,1.0,
SKU-102011,South,1.0,
SKU-102012,North,1.0,
SKU-102013,East,1.0,
SKU-102014,East,1.0,
SKU-102015,East,1.0,
SKU-102016,North,1.0,
SKU-102017,West,1.0,
SKU-102018,East,1.0,
SKU-102019,West,1.0,
SKU-102020,West,1.0,
SKU-102021,North,1.0,
SKU-102022,East,1.0,
SKU-102023,South,1.0,
SKU-102024,East,1.0,
SKU-102025,East,1.0,
SKU-102026,South,1.0,
SKU-102027,North,1.0,
SKU-102028,South,1.0,
SKU-102029,East,1.0,
SKU-102030,West,1.0,
SKU-102031,West,1.0,
SKU-102032,East,1.0,
SKU-102033,North,1.0,
SKU-102034,North,1.0,
SKU-102035,West,1.0,
SKU-102036,East,1.0,
SKU-102037,East,1.0,
SKU-102038,North,1.0,
SKU-102039,East,1.0,
SKU-102040,East,1.0,
SKU-102041,East,1.0,
SKU-102042,West,1.0,
SKU-102043,South,1.0,
SKU-102044,North,1.0,
SKU-102045,West,1.0,
SKU-102046,East,1.0,
SKU-102047,West,1.0,
SKU-102048,West,1.0,
SKU-102049,North,1.0,
SKU-102050,East,1.0,
SKU-102051,South,1.0,
SKU-102052,North,1.0,
SKU-102053,South,1.0,
SKU-102054,East,1.0,
SKU-102055,East,1.0,
SKU-102056,East,1.0,
SKU-102057,West,1.0,
SKU-102058,West,1.0,
SKU-102059,West,1.0,
SKU-102060,West,1.0,
SKU-102061,East,1.0,
SKU-102062,East,1.0,
SKU-102063,West,1.0,
SKU-102064,East,1.0,
SKU-102065,South,1.0,
SKU-102066,West,1.0,
SKU-102067,East,1.0,
SKU-102068,East,1.0,
SKU-102069,West,1.0,
SKU-102070,East,1.0,
SKU-102071,West,1.0,
SKU-102072,West,1.0,
SKU-102073,South,1.0,
SKU-102074,West,1.0,
SKU-102075,West,1.0,
SKU-102076,South,1.0,
SKU-102077,West,1.0,
SKU-102078,West,1.0,
SKU-102079,East,1.0,
SKU-102080,North,1.0,
SKU-102081,East,1.0,
SKU-102082,East,1.0,
SKU-102083,East,1.0,
SKU-102084,South,1.0,
SKU-102085,South,1.0,
SKU-102086,East,1.0,
SKU-102087,West,1.0,
SKU-102088,East,1.0,
SKU-102089,West,1.0,
SKU-102090,North,1.0,
SKU-102091,West,1.0,
SKU-102092,North,1.0,
SKU-102093,East,1.0,
SKU-102094,South,1.0,
SKU-102095,West,1.0,
SKU-102096,East,1.0,
SKU-102097,North,1.0,
SKU-102098,South,1.0,
SKU-102099,West,1.0,
SKU-102100,North,1.0,
SKU-102101,South,1.0,
SKU-102102,North,1.0,
SKU-102103,South,1.0,
SKU-102104,North,1.0,
SKU-102105,East,1.0,
SKU-102106,South,1.0,
SKU-102107,South,1.0,
SKU-102108,East,1.0,
SKU-102109,South,1.0,
SKU-102110,North,1.0,
SKU-102111,West,1.0,
SKU-102112,South,1.0,
SKU-102113,South,1.0,
SKU-102114,North,1.0,
SKU-102115,South,1.0,
SKU-102116,North,1.0,
SKU-102117,West,1.0,
SKU-102118,South,1.0,
SKU-102119,East,1.0,
SKU-102120,South,1.0,
SKU-102121,East,1.0,
SKU-102122,East,1.0,
SKU-102123,South,1.0,
SKU-102124,North,1.0,
SKU-102125,North,1.0,
SKU-102126,East,1.0,
SKU-102127,East,1.0,
SKU-102128,South,1.0,
SKU-102129,South,1.0,
SKU-102130,West,1.0,
SKU-102131,East,1.0,
SKU-102132,North,1.0,
SKU-102133,North,1.0,
SKU-102134,South,1.0,
SKU-102135,West,1.0,
SKU-102136,West,1.0,
SKU-102137,North,1.0,
SKU-102138,South,1.0,
SKU-102139,South,1.0,
SKU-102140,North,1.0,
SKU-102141,North,1.0,
SKU-102142,West,1.0,
SKU-102143,North,1.0,
SKU-102144,South,1.0,
SKU-102145,West,1.0,
SKU-102146,South,1.0,
SKU-102147,South,1.0,
SKU-102148,West,1.0,
SKU-102149,North,1.0,
SKU-102150,North,1.0,
SKU-102151,South,1.0,
SKU-102152,East,1.0,
SKU-102153,North,1.0,
SKU-102154,East,1.0,
SKU-102155,North,1.0,
SKU-102156,West,1.0,
SKU-102157,South,1.0,
SKU-102158,West,1.0,
SKU-102159,West,1.0,
SKU-102160,West,1.0,
SKU-102161,North,1.0,
SKU-102162,North,1.0,
SKU-102163,East,1.0,
SKU-102164,West,1.0,
SKU-102165,West,1.0,
SKU-102166,North,1.0,
SKU-102167,North,1.0,
SKU-102168,South,1.0,
SKU-102169,East,1.0,
SKU-102170,East,1.0,
SKU-102171,West,1.0,
SKU-102172,North,1.0,
SKU-102173,South,1.0,
SKU-102174,South,1.0,
SKU-102175,West,1.0,
SKU-102176,South,1.0,
SKU-102177,South,1.0,
SKU-102178,West,1.0,
SKU-102179,East,1.0,
SKU-102180,West,1.0,
SKU-102181,West,1.0,
SKU-102182,East,1.0,
SKU-102183,East,1.0,
SKU-102184,East,1.0,
SKU-102185,West,1.0,
SKU-102186,West,1.0,
SKU-102187,South,1.0,
SKU-102188,East,1.0,
SKU-102189,South,1.0,
SKU-102190,East,1.0,
SKU-102191,West,1.0,
SKU-102192,South,1.0,
SKU-102193,South,1.0,
SKU-102194,South,1.0,
SKU-102195,West,1.0,
SKU-102196,East,1.0,
SKU-102197,West,1.0,
SKU-102198,South,1.0,
SKU-102199,South,1.0,
SKU-102200,South,1.0,
SKU-102201,West,1.0,
SKU-102202,North,1.0,
SKU-102203,North,1.0,
SKU-102204,East,1.0,
SKU-102205,North,1.0,
SKU-102206,West,1.0,
SKU-102207,North,1.0,
SKU-102208,East,1.0,
SKU-102209,South,1.0,
SKU-102210,East,1.0,
SKU-102211,West,1.0,
SKU-102212,South,1.0,
SKU-102213,West,1.0,
SKU-102214,West,1.0,
SKU-102215,South,1.0,
SKU-102216,West,1.0,
SKU-102217,East,1.0,
SKU-102218,West,1.0,
SKU-102219,South,1.0,
SKU-102220,South,1.0,
SKU-102221,East,1.0,
SKU-102222,East,1.0,
SKU-102223,North,1.0,
SKU-102224,East,1.0,
SKU-102225,West,1.0,
SKU-102226,West,1.0,
SKU-102227,West,1.0,
SKU-102228,East,1.0,
SKU-102229,South,1.0,
SKU-102230,South,1.0,
SKU-102231,West,1.0,
SKU-102232,South,1.0,
SKU-102233,South,1.0,
SKU-102234,East,1.0,
SKU-102235,North,1.0,
SKU-102236,North,1.0,
SKU-102237,North,1.0,
SKU-102238,East,1.0,
SKU-102239,East,1.0,
SKU-102240,East,1.0,
SKU-102241,South,1.0,
SKU-102242,North,1.0,
SKU-102243,North,1.0,
SKU-102244,North,1.0,
SKU-102245,West,1.0,
SKU-102246,North,1.0,
SKU-102247,North,1.0,
SKU-102248,West,1.0,
SKU-102249,West,1.0,
SKU-102250,South,1.0,
SKU-102251,North,1.0,
SKU-102252,South,1.0,
SKU-102253,North,1.0,
SKU-102254,West,1.0,
SKU-102255,South,1.0,
SKU-102256,East,1.0,
SKU-102257,West,1.0,
SKU-102258,East,1.0,
SKU-102259,West,1.0,
SKU-102260,North,1.0,
SKU-102261,North,1.0,
SKU-102262,East,1.0,
SKU-102263,South,1.0,
SKU-102264,South,1.0,
SKU-102265,North,1.0,
SKU-102266,North,1.0,
SKU-102267,East,1.0,
SKU-102268,South,1.0,
SKU-102269,South,1.0,
SKU-102270,South,1.0,
SKU-102271,South,1.0,
SKU-102272,North,1.0,
SKU-102273,East,1.0,
SKU-102274,East,1.0,
SKU-102275,South,1.0,
SKU-102276,East,1.0,
SKU-102277,East,1.0,
SKU-102278,East,1.0,
SKU-102279,North,1.0,
SKU-102280,West,1.0,
SKU-102281,South,1.0,
SKU-102282,East,1.0,
SKU-102283,West,1.0,
SKU-102284,South,1.0,
SKU-102285,West,1.0,
SKU-102286,West,1.0,
SKU-102287,East,1.0,
SKU-102288,West,1.0,
SKU-102289,East,1.0,
SKU-102290,West,1.0,
SKU-102291,East,1.0,
SKU-102292,North,1.0,
SKU-102293,East,1.0,
SKU-102294,South,1.0,
SKU-102295,East,1.0,
SKU-102296,East,1.0,
SKU-102297,East,1.0,
SKU-102298,East,1.0,
SKU-102299,West,1.0,
SKU-102300,South,1.0,
SKU-102301,South,1.0,
SKU-102302,North,1.0,
SKU-102303,West,1.0,
SKU-102304,West,1.0,
SKU-102305,North,1.0,
SKU-102306,South,1.0,
SKU-102307,South,1.0,
SKU-102308,North,1.0,
SKU-102309,South,1.0,
SKU-102310,North,1.0,
SKU-102311,East,1.0,
SKU-102312,South,1.0,
SKU-102313,East,1.0,
SKU-102314,East,1.0,
SKU-102315,North,1.0,
SKU-102316,North,1.0,
SKU-102317,West,1.0,
SKU-102318,North,1.0,
SKU-102319,South,1.0,
SKU-102320,East,1.0,
SKU-102321,South,1.0,
SKU-102322,South,1.0,
SKU-102323,West,1.0,
SKU-102324,West,1.0,
SKU-102325,South,1.0,
SKU-102326,North,1.0,
SKU-102327,South,1.0,
SKU-102328,South,1.0,
SKU-102329,East,1.0,
SKU-102330,West,1.0,
SKU-102331,North,1.0,
SKU-102332,South,1.0,
SKU-102333,East,1.0,
SKU-102334,South,1.0,
SKU-102335,North,1.0,
SKU-102336,East,1.0,
SKU-102337,East,1.0,
SKU-102338,North,1.0,
SKU-102339,North,1.0,
SKU-102340,West,1.0,
SKU-102341,East,1.0,
SKU-102342,South,1.0,
SKU-102343,North,1.0,
SKU-102344,North,1.0,
SKU-102345,North,1.0,
SKU-102346,East,1.0,
SKU-102347,South,1.0,
SKU-102348,North,1.0,
SKU-102349,East,1.0,
SKU-102350,South,1.0,
SKU-102351,South,1.0,
SKU-102352,East,1.0,
SKU-102353,North,1.0,
SKU-102354,East,1.0,
SKU-102355,East,1.0,
SKU-102356,North,1.0,
SKU-102357,South,1.0,
SKU-102358,West,1.0,
SKU-102359,West,1.0,
SKU-102360,East,1.0,
SKU-102361,West,1.0,
SKU-102362,North,1.0,
SKU-102363,South,1.0,
SKU-102364,South,1.0,
SKU-102365,East,1.0,
SKU-102366,South,1.0,
SKU-102367,West,1.0,
SKU-102368,East,1.0,
SKU-102369,West,1.0,
SKU-102370,East,1.0,
SKU-102371,East,1.0,
SKU-102372,East,1.0,
SKU-102373,South,1.0,
SKU-102374,East,1.0,
SKU-102375,North,1.0,
SKU-102376,North,1.0,
SKU-102377,South,1.0,
SKU-102378,West,1.0,
SKU-102379,East,1.0,
SKU-102380,East,1.0,
SKU-102381,South,1.0,
SKU-102382,West,1.0,
SKU-102383,West,1.0,
SKU-102384,East,1.0,
SKU-102385,North,1.0,
SKU-102386,North,1.0,
SKU-102387,South,1.0,
SKU-102388,South,1.0,
SKU-102389,South,1.0,
SKU-102390,East,1.0,
SKU-102391,South,1.0,
SKU-102392,South,1.0,
SKU-102393,West,1.0,
SKU-102394,North,1.0,
SKU-102395,South,1.0,
SKU-102396,East,1.0,
SKU-102397,East,1.0,
SKU-102398,East,1.0,
SKU-102399,South,1.0,
SKU-102400,West,1.0,
SKU-102401,East,1.0,
SKU-102402,East,1.0,
SKU-102403,West,1.0,
SKU-102404,East,1.0,
SKU-102405,West,1.0,
SKU-102406,North,1.0,
SKU-102407,South,1.0,
SKU-102408,East,1.0,
SKU-102409,North,1.0,
SKU-102410,West,1.0,
SKU-102411,West,1.0,
SKU-102412,West,1.0,
SKU-102413,East,1.0,
SKU-102414,West,1.0,
SKU-102415,North,1.0,
SKU-102416,North,1.0,
SKU-102417,East,1.0,
SKU-102418,North,1.0,
SKU-102419,East,1.0,
SKU-102420,East,1.0,
SKU-102421,North,1.0,
SKU-102422,South,1.0,
SKU-102423,West,1.0,
SKU-102424,East,1.0,
SKU-102425,South,1.0,
SKU-102426,East,1.0,
SKU-102427,East,1.0,
SKU-102428,South,1.0,
SKU-102429,North,1.0,
SKU-102430,West,1.0,
SKU-102431,East,1.0,
SKU-102432,West,1.0,
SKU-102433,South,1.0,
SKU-102434,North,1.0,
SKU-102435,East,1.0,
SKU-102436,West,1.0,
SKU-102437,East,1.0,
SKU-102438,North,1.0,
SKU-102439,South,1.0,
SKU-102440,West,1.0,
SKU-102441,South,1.0,
SKU-102442,North,1.0,
SKU-102443,East,1.0,
SKU-102444,South,1.0,
SKU-102445,East,1.0,
SKU-102446,West,1.0,
SKU-102447,North,1.0,
SKU-102448,South,1.0,
SKU-102449,South,1.0,
SKU-102450,South,1.0,
SKU-102451,East,1.0,
SKU-102452,South,1.0,
SKU-102453,East,1.0,
SKU-102454,North,1.0,
SKU-102455,North,1.0,
SKU-102456,North,1.0,
SKU-102457,East,1.0,
SKU-102458,North,1.0,
SKU-102459,West,1.0,
SKU-102460,West,1.0,
SKU-102461,West,1.0,
SKU-102462,West,1.0,
SKU-102463,West,1.0,
SKU-102464,East,1.0,
SKU-102465,South,1.0,
SKU-102466,East,1.0,
SKU-102467,East,1.0,
SKU-102468,North,1.0,
SKU-102469,West,1.0,
SKU-102470,East,1.0,
SKU-102471,North,1.0,
SKU-102472,West,1.0,
SKU-102473,East,1.0,
SKU-102474,South,1.0,
SKU-102475,North,1.0,
SKU-102476,East,1.0,
SKU-102477,South,1.0,
SKU-102478,South,1.0,
SKU-102479,North,1.0,
SKU-102480,West,1.0,
SKU-102481,East,1.0,
SKU-102482,East,1.0,
SKU-102483,West,1.0,
SKU-102484,South,1.0,
SKU-102485,East,1.0,
SKU-102486,North,1.0,
SKU-102487,East,1.0,
SKU-102488,East,1.0,
SKU-102489,South,1.0,
SKU-102490,East,1.0,
SKU-102491,South,1.0,
SKU-102492,South,1.0,
SKU-102493,South,1.0,
SKU-102494,West,1.0,
SKU-102495,South,1.0,
SKU-102496,East,1.0,
SKU-102497,East,1.0,
SKU-102498,South,1.0,
SKU-102499,South,1.0,
SKU-102500,West,1.0,
SKU-102501,West,1.0,
SKU-102502,West,1.0,
SKU-102503,North,1.0,
SKU-102504,East,1.0,
SKU-102505,North,1.0,
SKU-102506,North,1.0,
SKU-102507,West,1.0,
SKU-102508,East,1.0,
SKU-102509,West,1.0,
SKU-102510,East,1.0,
SKU-102511,West,1.0,
SKU-102512,North,1.0,
SKU-102513,East,1.0,
SKU-102514,East,1.0,
SKU-102515,South,1.0,
SKU-102516,West,1.0,
SKU-102517,East,1.0,
SKU-102518,North,1.0,
SKU-102519,East,1.0,
SKU-102520,South,1.0,
SKU-102521,North,1.0,
SKU-102522,South,1.0,
SKU-102523,South,1.0,
SKU-102524,East,1.0,
SKU-102525,East,1.0,
SKU-102526,North,1.0,
SKU-102527,North,1.0,
SKU-102528,North,1.0,
SKU-102529,West,1.0,
SKU-102530,North,1.0,
SKU-102531,South,1.0,
SKU-102532,North,1.0,
SKU-102533,East,1.0,
SKU-102534,North,1.0,
SKU-102535,West,1.0,
SKU-102536,South,1.0,
SKU-102537,South,1.0,
SKU-102538,East,1.0,
SKU-102539,North,1.0,
SKU-102540,East,1.0,
SKU-102541,North,1.0,
SKU-102542,West,1.0,
SKU-102543,West,1.0,
SKU-102544,North,1.0,
SKU-102545,West,1.0,
SKU-102546,North,1.0,
SKU-102547,North,1.0,
SKU-102548,South,1.0,
SKU-102549,East,1.0,
SKU-102550,South,1.0,
SKU-102551,South,1.0,
SKU-102552,West,1.0,
SKU-102553,West,1.0,
SKU-102554,East,1.0,
SKU-102555,West,1.0,
SKU-102556,East,1.0,
SKU-102557,East,1.0,
SKU-102558,East,1.0,
SKU-102559,East,1.0,
SKU-102560,North,1.0,
SKU-102561,East,1.0,
SKU-102562,North,1.0,
SKU-102563,South,1.0,
SKU-102564,South,1.0,
SKU-102565,East,1.0,
SKU-102566,West,1.0,
SKU-102567,West,1.0,
SKU-102568,South,1.0,
SKU-102569,West,1.0,
SKU-102570,East,1.0,
SKU-102571,West,1.0,
SKU-102572,West,1.0,
SKU-102573,East,1.0,
SKU-102574,West,1.0,
SKU-102575,West,1.0,
SKU-102576,South,1.0,
SKU-102577,North,1.0,
SKU-102578,South,1.0,
SKU-102579,West,1.0,
SKU-102580,East,1.0,
SKU-102581,West,1.0,
SKU-102582,North,1.0,
SKU-102583,West,1.0,
SKU-102584,North,1.0,
SKU-102585,West,1.0,
SKU-102586,West,1.0,
SKU-102587,East,1.0,
SKU-102588,East,1.0,
SKU-102589,South,1.0,
SKU-102590,East,1.0,
SKU-102591,South,1.0,
SKU-102592,West,1.0,
SKU-102593,North,1.0,
SKU-102594,East,1.0,
SKU-102595,East,1.0,
SKU-102596,East,1.0,
SKU-102597,South,1.0,
SKU-102598,North,1.0,
SKU-102599,South,1.0,
SKU-102600,South,1.0,
SKU-102601,West,1.0,
SKU-102602,North,1.0,
SKU-102603,East,1.0,
SKU-102604,South,1.0,
SKU-102605,East,1.0,
SKU-102606,West,1.0,
SKU-102607,West,1.0,
SKU-102608,North,1.0,
SKU-102609,West,1.0,
SKU-102610,North,1.0,
SKU-102611,North,1.0,
SKU-102612,West,1.0,
SKU-102613,East,1.0,
SKU-102614,North,1.0,
SKU-102615,East,1.0,
SKU-102616,South,1.0,
SKU-102617,South,1.0,
SKU-102618,East,1.0,
SKU-102619,West,1.0,
SKU-102620,East,1.0,
SKU-102621,East,1.0,
SKU-102622,West,1.0,
SKU-102623,East,1.0,
SKU-102624,East,1.0,
SKU-102625,South,1.0,
SKU-102626,West,1.0,
SKU-102627,East,1.0,
SKU-102628,East,1.0,
SKU-102629,West,1.0,
SKU-102630,East,1.0,
SKU-102631,South,1.0,
SKU-102632,South,1.0,
SKU-102633,West,1.0,
SKU-102634,East,1.0,
SKU-102635,West,1.0,
SKU-102636,South,1.0,
SKU-102637,East,1.0,
SKU-102638,West,1.0,
SKU-102639,South,1.0,
SKU-102640,North,1.0,
SKU-102641,West,1.0,
SKU-102642,East,1.0,
SKU-102643,North,1.0,
SKU-102644,South,1.0,
SKU-102645,South,1.0,
SKU-102646,South,1.0,
SKU-102647,North,1.0,
SKU-102648,South,1.0,
SKU-102649,South,1.0,
SKU-102650,South,1.0,
SKU-102651,South,1.0,
SKU-102652,North,1.0,
SKU-102653,West,1.0,
SKU-102654,East,1.0,
SKU-102655,North,1.0,
SKU-102656,South,1.0,
SKU-102657,East,1.0,
SKU-102658,South,1.0,
SKU-102659,East,1.0,
SKU-102660,West,1.0,
SKU-102661,West,1.0,
SKU-102662,South,1.0,
SKU-102663,South,1.0,
SKU-102664,West,1.0,
SKU-102665,West,1.0,
SKU-102666,North,1.0,
SKU-102667,North,1.0,
SKU-102668,North,1.0,
SKU-102669,West,1.0,
SKU-102670,North,1.0,
SKU-102671,East,1.0,
SKU-102672,West,1.0,
SKU-102673,North,1.0,
SKU-102674,North,1.0,
SKU-102675,West,1.0,
SKU-102676,South,1.0,
SKU-102677,East,1.0,
SKU-102678,West,1.0,
SKU-102679,West,1.0,
SKU-102680,North,1.0,
SKU-102681,South,1.0,
SKU-102682,West,1.0,
SKU-102683,West,1.0,
SKU-102684,South,1.0,
SKU-102685,West,1.0,
SKU-102686,East,1.0,
SKU-102687,North,1.0,
SKU-102688,East,1.0,
SKU-102689,East,1.0,
SKU-102690,West,1.0,
SKU-102691,West,1.0,
SKU-102692,West,1.0,
SKU-102693,North,1.0,
SKU-102694,South,1.0,
SKU-102695,North,1.0,
SKU-102696,East,1.0,
SKU-102697,South,1.0,
SKU-102698,South,1.0,
SKU-102699,East,1.0,
SKU-102700,East,1.0,
SKU-102701,South,1.0,
SKU-102702,North,1.0,
SKU-102703,East,1.0,
SKU-102704,South,1.0,
SKU-102705,North,1.0,
SKU-102706,West,1.0,
SKU-102707,East,1.0,
SKU-102708,North,1.0,
SKU-102709,South,1.0,
SKU-102710,North,1.0,
SKU-102711,East,1.0,
SKU-102712,South,1.0,
SKU-102713,North,1.0,
SKU-102714,South,1.0,
SKU-102715,West,1.0,
SKU-102716,East,1.0,
SKU-102717,South,1.0,
SKU-102718,East,1.0,
SKU-102719,East,1.0,
SKU-102720,South,1.0,
SKU-102721,North,1.0,
SKU-102722,East,1.0,
SKU-102723,West,1.0,
SKU-102724,South,1.0,
SKU-102725,North,1.0,
SKU-102726,East,1.0,
SKU-102727,East,1.0,
SKU-102728,West,1.0,
SKU-102729,North,1.0,
SKU-102730,South,1.0,
SKU-102731,North,1.0,
SKU-102732,East,1.0,
SKU-102733,West,1.0,
SKU-102734,North,1.0,
SKU-102735,South,1.0,
SKU-102736,South,1.0,
SKU-102737,East,1.0,
SKU-102738,North,1.0,
SKU-102739,South,1.0,
SKU-102740,West,1.0,
SKU-102741,North,1.0,
SKU-102742,East,1.0,
SKU-102743,East,1.0,
SKU-102744,East,1.0,
SKU-102745,West,1.0,
SKU-102746,North,1.0,
SKU-102747,North,1.0,
SKU-102748,South,1.0,
SKU-102749,East,1.0,
SKU-102750,East,1.0,
SKU-102751,East,1.0,
SKU-102752,West,1.0,
SKU-102753,West,1.0,
SKU-102754,North,1.0,
SKU-102755,South,1.0,
SKU-102756,East,1.0,
SKU-102757,East,1.0,
SKU-102758,North,1.0,
SKU-102759,West,1.0,
SKU-102760,East,1.0,
SKU-102761,North,1.0,
SKU-102762,East,1.0,
SKU-102763,West,1.0,
SKU-102764,North,1.0,
SKU-102765,North,1.0,
SKU-102766,East,1.0,
SKU-102767,East,1.0,
SKU-102768,East,1.0,
SKU-102769,North,1.0,
SKU-102770,West,1.0,
SKU-102771,East,1.0,
SKU-102772,East,1.0,
SKU-102773,East,1.0,
SKU-102774,North,1.0,
SKU-102775,North,1.0,
SKU-102776,South,1.0,
SKU-102777,West,1.0,
SKU-102778,West,1.0,
SKU-102779,West,1.0,
SKU-102780,South,1.0,
SKU-102781,West,1.0,
SKU-102782,South,1.0,
SKU-102783,West,1.0,
SKU-102784,West,1.0,
SKU-102785,South,1.0,
SKU-102786,West,1.0,
SKU-102787,West,1.0,
SKU-102788,East,1.0,
SKU-102789,East,1.0,
SKU-102790,East,1.0,
SKU-102791,North,1.0,
SKU-102792,North,1.0,
SKU-102793,East,1.0,
SKU-102794,West,1.0,
SKU-102795,South,1.0,
SKU-102796,North,1.0,
SKU-102797,South,1.0,
SKU-102798,West,1.0,
SKU-102799,North,1.0,
SKU-102800,East,1.0,
SKU-102801,West,1.0,
SKU-102802,South,1.0,
SKU-102803,West,1.0,
SKU-102804,East,1.0,
SKU-102805,North,1.0,
SKU-102806,East,1.0,
SKU-102807,East,1.0,
SKU-102808,South,1.0,
SKU-102809,East,1.0,
SKU-102810,North,1.0,
SKU-102811,South,1.0,
SKU-102812,North,1.0,
SKU-102813,North,1.0,
SKU-102814,South,1.0,
SKU-102815,East,1.0,
SKU-102816,North,1.0,
SKU-102817,West,1.0,
SKU-102818,East,1.0,
SKU-102819,West,1.0,
SKU-102820,East,1.0,
SKU-102821,West,1.0,
SKU-102822,East,1.0,
SKU-102823,North,1.0,
SKU-102824,South,1.0,
SKU-102825,North,1.0,
SKU-102826,East,1.0,
SKU-102827,South,1.0,
SKU-102828,East,1.0,
SKU-102829,South,1.0,
SKU-102830,West,1.0,
SKU-102831,East,1.0,
SKU-102832,West,1.0,
SKU-102833,East,1.0,
SKU-102834,East,1.0,
SKU-102835,South,1.0,
SKU-102836,West,1.0,
SKU-102837,North,1.0,
SKU-102838,West,1.0,
SKU-102839,West,1.0,
SKU-102840,West,1.0,
SKU-102841,West,1.0,
SKU-102842,West,1.0,
SKU-102843,North,1.0,
SKU-102844,East,1.0,
SKU-102845,East,1.0,
SKU-102846,West,1.0,
SKU-102847,East,1.0,
SKU-102848,West,1.0,
SKU-102849,West,1.0,
SKU-102850,North,1.0,
SKU-102851,North,1.0,
SKU-102852,East,1.0,
SKU-102853,West,1.0,
SKU-102854,North,1.0,
SKU-102855,South,1.0,
SKU-102856,South,1.0,
SKU-102857,South,1.0,
SKU-102858,North,1.0,
SKU-102859,North,1.0,
SKU-102860,South,1.0,
SKU-102861,East,1.0,
SKU-102862,East,1.0,
SKU-102863,West,1.0,
SKU-102864,North,1.0,
SKU-102865,West,1.0,
SKU-102866,East,1.0,
SKU-102867,South,1.0,
SKU-102868,North,1.0,
SKU-102869,East,1.0,
SKU-102870,South,1.0,
SKU-102871,West,1.0,
SKU-102872,South,1.0,
SKU-102873,East,1.0,
SKU-102874,North,1.0,
SKU-102875,West,1.0,
SKU-102876,West,1.0,
SKU-102877,South,1.0,
SKU-102878,West,1.0,
SKU-102879,West,1.0,
SKU-102880,West,1.0,
SKU-102881,West,1.0,
SKU-102882,West,1.0,
SKU-102883,North,1.0,
SKU-102884,East,1.0,
SKU-102885,East,1.0,
SKU-102886,North,1.0,
SKU-102887,North,1.0,
SKU-102888,South,1.0,
SKU-102889,East,1.0,
SKU-102890,South,1.0,
SKU-102891,South,1.0,
SKU-102892,East,1.0,
SKU-102893,West,1.0,
SKU-102894,North,1.0,
SKU-102895,East,1.0,
SKU-102896,West,1.0,
SKU-102897,West,1.0,
SKU-102898,South,1.0,
SKU-102899,South,1.0,
SKU-102900,South,1.0,
SKU-102901,North,1.0,
SKU-102902,East,1.0,
SKU-102903,West,1.0,
SKU-102904,North,1.0,
SKU-102905,North,1.0,
SKU-102906,North,1.0,
SKU-102907,North,1.0,
SKU-102908,East,1.0,
SKU-102909,East,1.0,
SKU-102910,West,1.0,
SKU-102911,East,1.0,
SKU-102912,West,1.0,
SKU-102913,East,1.0,
SKU-102914,West,1.0,
SKU-102915,East,1.0,
SKU-102916,East,1.0,
SKU-102917,South,1.0,
SKU-102918,West,1.0,
SKU-102919,West,1.0,
SKU-102920,North,1.0,
SKU-102921,North,1.0,
SKU-102922,South,1.0,
SKU-102923,North,1.0,
SKU-102924,North,1.0,
SKU-102925,East,1.0,
SKU-102926,North,1.0,
SKU-102927,East,1.0,
SKU-102928,South,1.0,
SKU-102929,East,1.0,
SKU-102930,North,1.0,
SKU-102931,South,1.0,
SKU-102932,South,1.0,
SKU-102933,South,1.0,
SKU-102934,East,1.0,
SKU-102935,South,1.0,
SKU-102936,East,1.0,
SKU-102937,West,1.0,
SKU-102938,South,1.0,
SKU-102939,East,1.0,
SKU-102940,South,1.0,
SKU-102941,North,1.0,
SKU-102942,East,1.0,
SKU-102943,South,1.0,
SKU-102944,East,1.0,
SKU-102945,South,1.0,
SKU-102946,South,1.0,
SKU-102947,West,1.0,
SKU-102948,South,1.0,
SKU-102949,West,1.0,
SKU-102950,North,1.0,
SKU-102951,East,1.0,
SKU-102952,South,1.0,
SKU-102953,West,1.0,
SKU-102954,North,1.0,
SKU-102955,East,1.0,
SKU-102956,East,1.0,
SKU-102957,East,1.0,
SKU-102958,South,1.0,
SKU-102959,North,1.0,
SKU-102960,East,1.0,
SKU-102961,South,1.0,
SKU-102962,North,1.0,
SKU-102963,North,1.0,
SKU-102964,North,1.0,
SKU-102965,East,1.0,
SKU-102966,East,1.0,
SKU-102967,South,1.0,
SKU-102968,North,1.0,
SKU-102969,East,1.0,
SKU-102970,West,1.0,
SKU-102971,North,1.0,
SKU-102972,West,1.0,
SKU-102973,North,1.0,
SKU-102974,East,1.0,
SKU-102975,East,1.0,
SKU-102976,East,1.0,
SKU-102977,South,1.0,
SKU-102978,North,1.0,
SKU-102979,South,1.0,
SKU-102980,South,1.0,
SKU-102981,East,1.0,
SKU-102982,South,1.0,
SKU-102983,North,1.0,
SKU-102984,South,1.0,
SKU-102985,North,1.0,
SKU-102986,South,1.0,
SKU-102987,East,1.0,
SKU-102988,South,1.0,
SKU-102989,East,1.0,
SKU-102990,North,1.0,
SKU-102991,West,1.0,
SKU-102992,East,1.0,
